matchit         http://gking.harvard.edu/matchit/docs/Usage.html
distance        http://gking.harvard.edu/matchit/docs/_TT_distance_TT.html
matchdef        http://gking.harvard.edu/matchit/docs/_TT_matchdef_TT.html
subclassify     http://gking.harvard.edu/matchit/docs/_TT_subclassify_TT.html
print.matchit   http://gking.harvard.edu/matchit/docs/Print.html
summary.matchit http://gking.harvard.edu/matchit/docs/Summary.html
plot.matchit    http://gking.harvard.edu/matchit/docs/Plot.html
